"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
33406037,"Aloft Manhattan Downtown-7 Nights Min",5144567,"Yun","Manhattan","Financial District",40.71086,-74.00746,"Private room",169,7,2,"2019-05-24",0.95,13,358
18430588,"A Quiet stay in Harlem",63417081,"Devon","Manhattan","Harlem",40.8236,-73.94412,"Private room",35,30,7,"2019-05-12",0.28,8,78
1072212,"Relaxed in New York",5897760,"Eo","Manhattan","Harlem",40.825,-73.94132,"Private room",50,3,145,"2019-06-09",1.97,1,211
8671663,"Two bus stops to World Trade Center",45550171,"Michael","Staten Island","Concord",40.60514,-74.07367,"Entire home/apt",120,1,26,"2019-02-16",0.58,1,333
21356244,"Cozy private Apartment in Convenient Neighborhood",146000975,"Kuei Mei","Queens","Woodside",40.74377,-73.90482,"Entire home/apt",120,1,161,"2019-06-27",7.72,1,287
19452119,"Huge Modern Room in a Large Apartment - Manhattan",90531014,"Nabeela","Manhattan","East Harlem",40.78565,-73.9436,"Private room",100,2,10,"2019-01-01",0.42,1,66
4549930,"Charming apt close to everything!",19196381,"Kimia","Manhattan","Upper East Side",40.77127,-73.95108,"Entire home/apt",150,3,74,"2019-05-27",1.33,1,263
1077179,"Large luxury 1 bedroom loft in Gramercy",5927702,"Shayne","Manhattan","Gramercy",40.73775,-73.98324,"Entire home/apt",250,30,17,"2019-01-31",0.39,2,327
9576478,"Angelina",49572701,"Vitaliy","Manhattan","Harlem",40.80948,-73.94739,"Entire home/apt",245,3,69,"2019-06-11",1.61,1,226
33094364,"Boho Studio in West Village- PRIME LOCATION",28770493,"Haley","Manhattan","West Village",40.73508,-74.00004,"Entire home/apt",204,4,3,"2019-06-30",1.36,1,6
12452110,"Traveller's Flat – Hell's Kitchen",12327430,"Marco","Manhattan","Hell's Kitchen",40.76386,-73.99707,"Entire home/apt",148,4,104,"2019-06-23",2.7,2,145
18820068,"Extra-Large 1 bedroom in Sutton Place",23572402,"Andrew","Manhattan","Midtown",40.75754,-73.96177,"Entire home/apt",275,3,0,"",NA,1,21
35005563,"Charming 1BR in Midtown East by Sonder",219517861,"Sonder (NYC)","Manhattan","Midtown",40.756,-73.98195,"Entire home/apt",230,29,0,"",NA,327,354
1127040,"spacious PARK SLOPE room available ",835112,"Leah","Brooklyn","South Slope",40.66842,-73.98659,"Private room",40,90,0,"",NA,2,311
18104553,"Sunny Williamsburg Apartment - Prime Location",5479861,"Brandon","Brooklyn","Williamsburg",40.71747,-73.95459,"Entire home/apt",160,1,18,"2019-06-12",0.7,1,2
19913783,"Micheal's Apartment in Harlem",31856573,"Micheal","Manhattan","Harlem",40.81671,-73.94013,"Private room",80,6,0,"",NA,1,364
25450885,"Sonder | Hanover Square | Charming 1BR + Rooftop",12243051,"Sonder","Manhattan","Financial District",40.70335,-74.0086,"Entire home/apt",229,29,0,"",NA,96,220
36146672,"Veneta New York suite",266037277,"Gianluigi","Manhattan","Hell's Kitchen",40.76687,-73.98644,"Private room",561,1,0,"",NA,1,364
27366783,"Luxury Waterfront Condo with views (and pool!)",6584607,"Henry","Brooklyn","Williamsburg",40.71784,-73.96363,"Private room",90,1,18,"2019-05-31",1.62,2,9
728764,"AMAZING COLUMBUS CIRCLE LOCATION :)",1475015,"Mike","Manhattan","Hell's Kitchen",40.76761,-73.98619,"Entire home/apt",100,30,3,"2018-11-01",0.12,52,365
17448930,"Huge apt in heart of Williamsburg",118110284,"David","Brooklyn","Williamsburg",40.71447,-73.96234,"Entire home/apt",160,7,3,"2019-06-12",0.12,1,43
4659285,"Manhattan! Bunk beds for 10+",23334165,"Patricia","Manhattan","Harlem",40.82396,-73.94388,"Entire home/apt",450,5,81,"2019-06-09",1.48,3,303
32570888,"Large apartment - Brooklyn Charm",66813379,"Reuven","Brooklyn","Crown Heights",40.66878,-73.93938,"Entire home/apt",165,2,11,"2019-07-01",2.75,2,269
21945556,"Cozy Room in Bushwick.",62307584,"Mo","Brooklyn","Bushwick",40.68187,-73.90815,"Private room",67,30,3,"2018-08-13",0.16,1,179
34606202,"Entire 1 bedroom apt in the heart of Queens by JFK",74050784,"Eva Dilruba","Queens","Ozone Park",40.6827,-73.84274,"Entire home/apt",100,2,0,"",NA,1,149
33593018,"Sofa Bed For Rent Near The Q Train: Girls Only.",197368927,"Cebile","Brooklyn","Sheepshead Bay",40.60852,-73.95368,"Shared room",40,2,3,"2019-07-04",1.14,8,343
34313928,"South Bronx Suite Two",19903807,"Carol","Bronx","Mott Haven",40.81245,-73.91648,"Entire home/apt",120,3,1,"2019-06-15",1,3,45
29492381,"Private Room in the Heart of NYC. Room 1 of 3.",22463377,"Allison","Manhattan","Murray Hill",40.74936,-73.97836,"Private room",153,1,25,"2019-07-03",3.3,3,32
20120690,"Modern Williamsburg Penthouse",9691202,"Julien","Brooklyn","Williamsburg",40.7188,-73.94283,"Entire home/apt",250,7,10,"2019-05-25",0.45,1,5
20587853,"Luxury 1 BR Steps to World Trade Center! #10248",21307389,"Emma","Manhattan","Financial District",40.70949,-74.01438,"Entire home/apt",250,30,22,"2019-06-30",1,1,81
33317478,"Luxury redefined: Splendid sleep in the skies",15822432,"May","Manhattan","Hell's Kitchen",40.75908,-73.9938,"Entire home/apt",395,5,4,"2019-07-06",2.73,1,167
1069266,"Stay like a real New Yorker!",5867023,"Michael","Manhattan","Midtown",40.75783,-73.96383,"Entire home/apt",145,2,146,"2019-06-09",1.94,1,148
30950513,"5 Star Manhattan Luxury St. Regis Hotel King Suite",26556695,"Alyssa","Manhattan","Midtown",40.76042,-73.97504,"Entire home/apt",1075,1,4,"2019-02-18",0.61,6,365
33777266,"Home away in a cozy apartment in Times Square.",102221050,"Maybee","Manhattan","Hell's Kitchen",40.76051,-73.98792,"Entire home/apt",220,1,0,"",NA,2,277
15341726,"Lovely Large Bedroom in West Harlem",42325192,"Lauren","Manhattan","Harlem",40.81463,-73.95106,"Private room",75,3,11,"2018-12-31",0.35,1,14
27257936,"AWESOME SUNNY 2 BEDS A NEAR 3 METROS WILLIAMSBURG",189646908,"Jolene And Ryan","Brooklyn","Williamsburg",40.7089,-73.94447,"Private room",86,2,17,"2019-06-02",1.53,3,342
36180341,"VIP Pristine Luxury 2BED Prime Midtown west",84749340,"Pierre","Manhattan","Upper West Side",40.76836,-73.98419,"Entire home/apt",245,1,0,"",NA,1,287
32443972,"Bright/Cozy 1 Bedroom Condo in Heart of Brooklyn!",243716532,"Daniel","Brooklyn","Bedford-Stuyvesant",40.69067,-73.95823,"Entire home/apt",120,5,12,"2019-07-07",3.87,1,137
13274918,"Murray Hill Modern 1 bedroom (B)",50760546,"CRNY Monthly Rentals","Manhattan","Midtown",40.74569,-73.98192,"Entire home/apt",150,30,2,"2018-07-03",0.07,31,64
21829714,"GORGEOUS Apartment in Astoria - close to Manhattan",41813694,"Caro","Queens","Ditmars Steinway",40.77853,-73.90934,"Entire home/apt",95,3,8,"2019-06-03",0.67,1,3
31850283,"Cozy room with nice view.(20mn to Times Square).",94049573,"Anthony","Manhattan","East Harlem",40.81339,-73.93617,"Private room",75,1,16,"2019-07-01",4.8,1,199
18960496,"In the Heart of Manhattan New York",132219692,"Garen","Manhattan","Midtown",40.74683,-73.98761,"Entire home/apt",158,1,138,"2019-06-24",5.45,1,142
30449111,"Bxny Yankees",227856882,"Carl","Bronx","Concourse",40.83513,-73.91797,"Private room",99,1,2,"2019-06-03",0.32,1,90
2175827,"Room Bedford Heart of Williamsburg",909577,"Jaclyn","Brooklyn","Williamsburg",40.71354,-73.96183,"Private room",75,2,183,"2019-06-30",3.03,3,154
33996948,"Lovely Hudson Yards Stonehouse near Penn Station",256697785,"Arya","Manhattan","Chelsea",40.75034,-73.99059,"Entire home/apt",250,3,4,"2019-06-06",2.35,1,144
30589865,"VANLIFE in NYC!  Perfect for minimal travelers!",20902952,"Michael","Brooklyn","Red Hook",40.67204,-74.00792,"Entire home/apt",120,2,1,"2019-05-05",0.45,1,157
14571451,"GREAT studio in heart of Manhattan PRIME LOCATION",32454701,"Maria","Manhattan","East Village",40.72824,-73.97824,"Entire home/apt",129,1,198,"2019-07-06",5.63,1,21
35144255,"ENTIRE FLOOR,huge bedrooms,near SOHO,Chinatown,LES",27831147,"Sissy","Manhattan","Lower East Side",40.7154,-73.98301,"Entire home/apt",585,2,1,"2019-06-30",1,1,97
35220992,"Lovely Fam hse, one  lg quest private BR on 2nd fl",161906388,"Imelda","Queens","Woodhaven",40.68794,-73.85566,"Private room",45,1,4,"2019-06-30",4,1,3
21394750,"Bronx Charm 20 mins to NYC",154985306,"Mary","Bronx","University Heights",40.8568,-73.9149,"Entire home/apt",175,2,68,"2019-07-01",3.34,1,89
19923041,"ॐ Private Room in Yoga Retreat Center - Brooklyn ॐ",129273512,"Lisa& Jonathan","Brooklyn","Gowanus",40.67014,-73.99276,"Private room",79,1,81,"2019-06-23",3.53,3,353
26000559,"Pvt Art-filled Room w/ Pvt Access to Huge Roof Gym",2739367,"Heather","Brooklyn","Williamsburg",40.70826,-73.94421,"Private room",62,29,70,"2019-02-27",5.38,2,64
35831203,"Beautiful 2 bedroom by Grand Central and the UN!!!",79008205,"Josh","Manhattan","Midtown",40.75109,-73.97086,"Entire home/apt",155,1,0,"",NA,2,244
30019535,"NewYork Downtown aloft",38216858,"Silver","Manhattan","Financial District",40.70772,-74.01489,"Private room",220,1,1,"2019-05-21",0.6,4,365
4039789,"Harmonious Sanctuary near Yankee Stadium.",20945243,"Michael","Bronx","Concourse Village",40.83331,-73.91742,"Entire home/apt",90,30,1,"2017-05-12",0.04,1,358
32361746,"Stylish Private Bedroom in Ridgewood, NY",242962235,"Yuval","Queens","Ridgewood",40.70906,-73.89511,"Private room",37,30,1,"2019-03-28",0.29,23,318
35821347,"TWO BEDROOM IN BEST PART OF BROOKLYN!! SLEEPS 6!!",262583834,"Isabel","Brooklyn","Bedford-Stuyvesant",40.69069,-73.9298,"Entire home/apt",399,3,3,"2019-07-07",3,1,235
7933257,"Artist's brownstone apartment in Brooklyn",109981,"Rosie","Brooklyn","Bedford-Stuyvesant",40.68279,-73.92135,"Entire home/apt",120,2,11,"2019-01-01",0.93,1,6
30934007,"Bohemian getaway in NYC",230009785,"Aurelia","Manhattan","Chinatown",40.71581,-73.99056,"Entire home/apt",280,2,0,"",NA,1,1
21312330,"Hillside Hotel",134184451,"Hillside Hotel","Queens","Briarwood",40.70458,-73.81418,"Private room",135,1,0,"",NA,18,355
2046007,"1 BR in LES. Heart of New York City",4274857,"Helena","Manhattan","Lower East Side",40.72148,-73.98823,"Private room",98,4,67,"2019-07-02",1.09,3,102
21393826,"Interior Designer's spacious Williamsburg retreat",46716542,"Christine","Brooklyn","Williamsburg",40.70579,-73.94277,"Private room",128,1,1,"2018-01-01",0.05,1,144
36474023,"Cozy, Sunny Brooklyn Escape",1550580,"Julia","Brooklyn","Bedford-Stuyvesant",40.68759,-73.95705,"Private room",45,4,0,"",NA,1,7
4606017,"Studio with Loft bed by the river",23867361,"Kurt","Manhattan","Upper West Side",40.79284,-73.97675,"Entire home/apt",129,12,20,"2019-05-01",0.37,1,193
1973889,"Exposed Brick Wall Bedroom",3020145,"Eva","Manhattan","SoHo",40.72493,-74.00193,"Private room",106,2,191,"2019-06-23",2.81,1,291
22531696,"Luxury Condo Lexington & Park Ave  Sleeps 6",27482728,"David","Manhattan","Midtown",40.74317,-73.98605,"Entire home/apt",255,2,69,"2019-06-13",3.85,1,149
16453837,"Big Brooklyn Townhouse Sanctuary",1192630,"Christina","Brooklyn","Crown Heights",40.67763,-73.94581,"Entire home/apt",375,5,3,"2018-08-11",0.12,2,22
4998025,"Perfect apt in UES",25773982,"Yas","Manhattan","Upper East Side",40.77569,-73.95721,"Entire home/apt",150,1,9,"2019-05-13",0.24,2,364
36061459,"Spectacular 2 Bedroom, 2 1/2 Bath",6960348,"Elizabeth","Brooklyn","Williamsburg",40.71537,-73.94601,"Entire home/apt",385,2,0,"",NA,1,80
9289159,"Beautiful 5bedrm duplex,   sleeps 11 comfortably!",43963802,"Tanya","Manhattan","Harlem",40.8228,-73.94567,"Entire home/apt",465,3,46,"2019-06-29",1.22,2,325
19906460,"Luxury 2 Beds 1 Bath by  lincoln center",131647128,"Emily","Manhattan","Upper West Side",40.77396,-73.98782,"Entire home/apt",225,30,20,"2019-05-16",0.9,25,286
24497080,"Corporate Studio Midtown East",61391963,"Corporate Housing","Manhattan","Midtown",40.75393,-73.96612,"Entire home/apt",125,30,5,"2019-05-14",0.34,91,304
16323461,"Williamsburg Experience, Quick Manhattan Access",20532489,"Inese & Michæl","Brooklyn","Williamsburg",40.71002,-73.96237,"Private room",124,2,71,"2019-06-07",2.32,1,70
34562155,"Shakti House!FLATIRON, UNION SQ PARK,WEST VILLAGE.",50442154,"Alena Devi","Manhattan","Greenwich Village",40.73512,-73.99445,"Entire home/apt",170,3,2,"2019-06-22",1.62,1,9
33419182,"Great Room In Bed-stuy! J TRAIN",4669488,"James","Brooklyn","Bedford-Stuyvesant",40.69103,-73.92719,"Private room",50,3,1,"2019-04-18",0.36,2,127
36457832,"❥NYC Apt: 4min/subway, 25m/city, 20m/LGA,JFK❥",63272360,"Annie Lawrence","Queens","Woodhaven",40.69482,-73.86618,"Entire home/apt",85,3,0,"",NA,6,300
31285302,"Beautiful 1bedroom apt in Williamsburg",17126336,"Ines","Brooklyn","Williamsburg",40.71998,-73.96283,"Entire home/apt",190,6,4,"2019-04-21",0.88,1,59
35710965,"Charming Authentic NYC Home 12 min to Manhattan",10061222,"Rob","Queens","Astoria",40.75909,-73.92227,"Private room",95,1,0,"",NA,1,355
1941094,"XLARGE-Modern-clean master bedroom",2559004,"Sergio","Manhattan","East Harlem",40.80447,-73.94034,"Private room",50,30,0,"",NA,5,356
12344456,"NEWLY RENOVATED,  studio in Park Slope",40040638,"Karen","Brooklyn","Park Slope",40.67522,-73.98063,"Entire home/apt",132,1,67,"2019-06-27",1.77,1,264
1572815,"Private room - Heart of East Village",4106680,"Alexandre","Manhattan","East Village",40.72853,-73.98619,"Private room",100,1,212,"2019-06-23",3.05,1,278
8844402,"Cozy room in the Heart of Astoria",45232769,"Nadir","Queens","Astoria",40.76628,-73.91761,"Private room",75,2,94,"2019-07-07",2.08,3,35
959871,"Bask in the light! Studio bedroom in Williamsburg",1822729,"Derek","Brooklyn","Williamsburg",40.71081,-73.96121,"Private room",120,6,15,"2019-01-01",0.21,2,9
9170129,"New Apt -2 Blocks CENTRAL PARK Near COLUMBIA UNIV",46973966,"Lorena","Manhattan","Harlem",40.79939,-73.9547,"Entire home/apt",249,7,107,"2019-06-23",2.4,2,249
2571224,"Williamsburg Bedroom & Study",13165300,"Sean","Brooklyn","Williamsburg",40.72002,-73.9578,"Entire home/apt",90,14,2,"2018-05-08",0.14,1,310
646458,"Room in Williamsburg Loft - Long Stays",415660,"Carmen","Brooklyn","Williamsburg",40.71256,-73.96626,"Private room",73,6,6,"2019-05-13",0.07,2,310
34813879,"Times Square & Central Park Plus Design",480943,"Ro","Manhattan","Hell's Kitchen",40.76714,-73.98784,"Entire home/apt",249,2,4,"2019-07-02",2.55,2,336
33446054,"Cozy&Charming NYC style apt in the heart of SoHo",251966476,"Alex","Manhattan","Nolita",40.72394,-73.99583,"Entire home/apt",240,1,19,"2019-07-04",6.13,1,121
3270009,"Private oasis-charming gingerbread home!❤️❤️❤️❤️❤️",16534981,"Suzy","Brooklyn","Bedford-Stuyvesant",40.68174,-73.93444,"Entire home/apt",68,30,14,"2019-04-19",0.41,5,334
6761084,"mhttnfullapt lowprce",29239547,"Emanuel","Manhattan","Washington Heights",40.85322,-73.93563,"Entire home/apt",89,2,25,"2019-06-23",0.79,1,346
32919247,"❤️ SUPERCUTE BROOKLYN BEDROOM",247673988,"Adrian","Brooklyn","Bushwick",40.69872,-73.93461,"Private room",49,1,18,"2019-07-02",4.74,2,158
32668900,"Best apartment in Chelsea for a young couple",11821104,"Nicolas","Manhattan","Chelsea",40.74214,-73.99912,"Entire home/apt",200,5,0,"",NA,1,9
30193428,"*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #9",205031545,"Red Awning","Manhattan","Midtown",40.75271,-73.96638,"Entire home/apt",714,28,0,"",NA,49,257
33424312,"Comfortable and spacious bedroom suite in Brooklyn",1192659,"Leandro And Julia","Brooklyn","Bedford-Stuyvesant",40.68763,-73.92898,"Private room",70,4,0,"",NA,3,12
18771633,"4 twin bunkbeds, 5 minutes to JFK",114975592,"John And Colleen","Queens","Springfield Gardens",40.66413,-73.76651,"Private room",100,1,15,"2019-02-05",0.62,4,84
28358001,"Beautiful Sun-filled Loft in Prime Williamsburg",11026665,"Margaret","Brooklyn","Williamsburg",40.71544,-73.96073,"Entire home/apt",175,3,12,"2019-06-22",1.23,1,54
36448215,"Welcome to Quite Cozy",274040642,"Ms. Tou","Queens","Cambria Heights",40.69,-73.73098,"Private room",50,1,0,"",NA,1,175
1467238,"Charming Prime Williamsburg 2 bedroom Entire home",7859118,"Kristen & Corey","Brooklyn","Williamsburg",40.71915,-73.94061,"Entire home/apt",165,2,80,"2017-07-19",1.28,1,188
34444744,"Large Private room queen bed near kitchen",147762665,"Jose","Bronx","Wakefield",40.88649,-73.85889,"Private room",37,1,12,"2019-06-24",6.21,3,315
973653,"A true Sanctuary in Harlem NYC",4770121,"Somaya","Manhattan","Harlem",40.82421,-73.93996,"Entire home/apt",100,185,0,"",NA,4,358
22226558,"Homely Queens Home",162411010,"Victor","Queens","Ozone Park",40.68562,-73.83498,"Entire home/apt",125,7,3,"2019-06-15",0.33,1,69
33607399,"Premium FiDi 1BR w/ Roofdeck, Gym + Doorman near Wall St. by Blueground",107434423,"Blueground","Manhattan","Financial District",40.70429,-74.00714,"Entire home/apt",332,90,0,"",NA,232,115
28779900,"Brooklyn House at 443 linden Bedroom 2",216304678,"Bryan","Brooklyn","East Flatbush",40.65267,-73.94293,"Private room",46,3,10,"2019-06-28",1.05,5,311
22491853,"Private room near Central Park/Columbia University",67859646,"Indhira & Alex","Manhattan","Morningside Heights",40.80737,-73.95732,"Private room",75,2,39,"2018-12-06",2.17,1,24
27784070,"Room 4 -Sunny Cozy Room in Historic Victorian Home",173362161,"Elizabeth","Brooklyn","Flatbush",40.64408,-73.96979,"Private room",55,2,28,"2019-06-23",2.64,6,68
10283574,"Apt next to Astoria park",35518413,"Suhel","Queens","Long Island City",40.76322,-73.93334,"Entire home/apt",100,1,206,"2019-07-04",5.25,2,304
14296598,"Art-filled bright spacious loft prime Wburg Brklyn",14942276,"Susan","Brooklyn","Williamsburg",40.71932,-73.95649,"Entire home/apt",249,3,99,"2019-06-13",2.87,2,239
22142636,"Sunny Modern newly renovated 1BR apartment",40875021,"Scott","Manhattan","East Harlem",40.79315,-73.93385,"Entire home/apt",150,1,14,"2019-04-18",0.76,3,353
23741795,"Cozy, Eclectic Brooklyn Getaway",75469247,"Chiara","Brooklyn","Crown Heights",40.67774,-73.95742,"Entire home/apt",105,1,39,"2019-06-24",2.44,1,38
11044453,"Convent Ave & 127st Col Univ  RM 2",57049951,"Eliahu","Manhattan","Harlem",40.81238,-73.95319,"Private room",69,2,128,"2019-05-26",3.16,9,365
11199645,"Cozy Minimalist Room in Brooklyn",22123619,"Antoine","Brooklyn","Crown Heights",40.67502,-73.9178,"Private room",43,3,10,"2018-10-21",0.25,2,305
23548260,"Spacious one bedroom apartment in Chelsea",52751563,"Rory","Manhattan","Chelsea",40.74248,-73.99568,"Entire home/apt",96,1,32,"2019-06-02",2.03,1,2
13294856,"NYCT02-3: Private Sunny Rm, NYU, Baruch, SOHO",39890192,"Laura","Manhattan","Little Italy",40.71728,-73.99859,"Private room",75,15,15,"2019-02-15",0.4,12,80
30712281,"Beautiful apartment near the city and the beach!!",2370813,"Anastasia","Brooklyn","Sheepshead Bay",40.5987,-73.96031,"Entire home/apt",110,2,38,"2019-07-05",5.43,2,294
3068852,"Beautiful & Modern | Top Location!",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77224,-73.95629,"Entire home/apt",108,30,7,"2018-06-02",0.14,29,188
1588221,"Large 2 BR Loft Downtown NY",1400369,"Ernesto","Manhattan","Chinatown",40.71702,-73.99566,"Entire home/apt",300,5,31,"2019-06-23",0.45,1,278
4471513,"The Ultimate Luxury!",3740730,"S","Manhattan","Theater District",40.75607,-73.98593,"Entire home/apt",699,6,186,"2019-07-05",3.27,2,254
34032390,"Crash pad #2",156505456,"John","Brooklyn","East New York",40.66739,-73.87379,"Private room",65,3,2,"2019-05-18",0.95,13,365
33908446,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!",133555768,"John & Jennifer","Brooklyn","Bedford-Stuyvesant",40.69116,-73.92658,"Private room",35,30,1,"2019-05-13",0.52,3,53
1461814,"Zen Supersized Master Suite",3604585,"Jenny","Brooklyn","Flatbush",40.64187,-73.9586,"Private room",69,4,34,"2019-01-01",0.72,3,68
32047800,"Cozy Room starting at $67 a night",9898029,"Anthony","Brooklyn","East Flatbush",40.64998,-73.92358,"Private room",67,3,0,"",NA,5,357
8454886,"Super Cozy, Warm Eclectic Oasis",16954469,"Michele","Brooklyn","Crown Heights",40.66999,-73.94735,"Private room",160,2,2,"2015-10-02",0.04,1,364
